,dr1,dr2,df1,df2,g,gan
137,0.0015222857473418117,0.32103675603866577,0.0005409198929555714,0.5183703899383545,0.07771464437246323,80.73573303222656
138,0.0007816369761712849,0.5573828220367432,0.0009656480979174376,0.6364137530326843,0.07701265066862106,83.60617065429688
139,0.000587355112656951,0.5095354914665222,0.000706429360434413,0.6212645173072815,0.07632707804441452,69.4555892944336
140,0.00039436068618670106,0.4837830662727356,0.0005380853544920683,0.6095298528671265,0.07565757632255554,70.76632690429688
141,0.0008679702295921743,0.4407026171684265,0.0010680902050808072,0.5680903196334839,0.07515683025121689,71.35719299316406
142,0.0006202914519235492,0.4247150421142578,0.0007556495256721973,0.6124775409698486,0.07443071156740189,74.05033111572266
143,0.0012654023012146354,0.32914334535598755,0.0006127375527285039,0.47268909215927124,0.07376337796449661,68.78146362304688
144,0.00041321536991745234,0.403409868478775,0.000315206591039896,0.6136268377304077,0.0730777382850647,65.3854751586914
145,0.0006710150046274066,0.4540533423423767,0.0010467590764164925,0.6607378721237183,0.07325676083564758,66.64698791503906
146,0.0005740014021284878,0.4170423746109009,0.006816441658884287,0.6385350227355957,0.0721026062965393,64.83333587646484
147,0.0012256645131856203,0.4188807010650635,0.00028372235829010606,0.5889592170715332,0.07199721038341522,67.9499282836914
148,0.0009798376122489572,0.3682851195335388,0.0015766636934131384,0.5234154462814331,0.07065949589014053,85.203369140625
149,0.0007075628964230418,0.34042802453041077,0.0004992136964574456,0.612189769744873,0.07000724971294403,74.46817779541016
150,0.0010651156771928072,0.36172720789909363,0.0007892389548942447,0.5802188515663147,0.0694906935095787,98.58924865722656
151,0.00025675585493445396,0.47735080122947693,0.0009244584944099188,0.6438014507293701,0.06879296898841858,76.80677795410156
152,0.00034014435368590057,0.3985968828201294,0.0017754468135535717,0.5641568303108215,0.06890474259853363,67.62027740478516
153,0.0008100796840153635,0.4204076826572418,0.0020925868302583694,0.4995160698890686,0.06801214069128036,67.07417297363281
154,0.0006416708347387612,0.29675716161727905,0.00031732357456348836,0.4778917133808136,0.06735426932573318,90.06564331054688
155,0.0009305360727012157,0.4185560345649719,0.0018770293099805713,0.5606939196586609,0.06670698523521423,92.12360382080078
156,0.001208225847221911,0.4416434168815613,0.0001432356220902875,0.564886748790741,0.06605116277933121,133.3574981689453
157,0.0008173813694156706,0.3839495778083801,0.0004103367100469768,0.569450855255127,0.06547407060861588,97.53377532958984
158,0.0010194022906944156,0.2255115807056427,0.00010015496809501201,0.23524896800518036,0.06510989367961884,132.15945434570312
159,0.0009299908997491002,0.42870834469795227,0.0009814681252464652,0.5176793336868286,0.0643518939614296,106.82295227050781
160,0.0014996861573308706,0.4105808734893799,0.002329766284674406,0.6228322982788086,0.06379172950983047,71.78971099853516
161,0.00043830438517034054,0.43844303488731384,0.00016070845595095307,0.5889500379562378,0.06323693692684174,90.68665313720703
162,0.0006000145804136992,0.4835699796676636,0.0011188972275704145,0.5261727571487427,0.06269759684801102,82.26696014404297
163,0.0015759742818772793,0.4239870011806488,0.00032660464057698846,0.4873424768447876,0.06230149790644646,64.2254638671875
164,0.0010576684726402164,0.45981746912002563,0.00045931246131658554,0.62111496925354,0.06186331808567047,77.25569915771484
165,0.00044309048098511994,0.5134814977645874,0.0039366171695292,0.5416551232337952,0.06142515689134598,75.01493072509766
166,0.0008643865585327148,0.41561734676361084,0.0003238207718823105,0.5805695056915283,0.06073268875479698,71.8198013305664
167,0.0012993707787245512,0.4473518133163452,0.0002132072695530951,0.535461962223053,0.06028778851032257,73.68060302734375
168,0.0007156842621043324,0.3167772889137268,0.0016750029753893614,0.47659632563591003,0.05992276221513748,81.41899871826172
169,0.00037670854362659156,0.41063380241394043,0.000267116934992373,0.48382118344306946,0.05926969647407532,52.190189361572266
170,0.0007945477264001966,0.30381786823272705,0.0003891766828019172,0.5022911429405212,0.05872047320008278,80.8558578491211
171,0.0007473696023225784,0.5194600820541382,0.0008559356792829931,0.6130750179290771,0.058290883898735046,71.16458129882812
172,0.0009053517132997513,0.5208833813667297,0.00046435330295935273,0.5979870557785034,0.05776674300432205,56.21807098388672
173,0.0008235807763412595,0.4219558835029602,0.003214610740542412,0.5315040349960327,0.057387825101614,57.24302673339844
174,0.0006294280174188316,0.4145706295967102,0.0008942406275309622,0.6603976488113403,0.056847140192985535,52.24636459350586
175,0.0007050051353871822,0.3860153555870056,0.0005009442684240639,0.576658308506012,0.056383561342954636,45.97829818725586
176,0.00038974900962784886,0.46176469326019287,0.00017772371938917786,0.6077477931976318,0.05611363425850868,45.804405212402344
177,0.0006243283860385418,0.548804521560669,0.0025672169867902994,0.5774576663970947,0.05555475875735283,41.64276123046875
178,0.005739386659115553,0.4220450520515442,0.0003778525278903544,0.6137809753417969,0.054990362375974655,51.73226547241211
179,0.0010770006338134408,0.4828972816467285,0.0006253519095480442,0.6496517658233643,0.05455693230032921,49.1746826171875
180,0.0011204909533262253,0.4579835534095764,0.003551789792254567,0.679913341999054,0.05410878732800484,29.996482849121094
181,0.001109411707147956,0.3811086416244507,0.00027877322281710804,0.4595670998096466,0.053866006433963776,29.557239532470703
182,0.0014418514911085367,0.45732012391090393,0.0004481833311729133,0.6568658351898193,0.053325194865465164,23.891338348388672
183,0.0009691714076325297,0.41261154413223267,0.0015979842282831669,0.5436315536499023,0.053024083375930786,31.088726043701172
184,0.0010303505696356297,0.44248655438423157,0.0008844449766911566,0.5934315919876099,0.05243450030684471,41.79722213745117
185,0.0008199061267077923,0.410233736038208,0.0004904659581370652,0.5274744033813477,0.05335865169763565,30.579736709594727
186,0.0004063593805767596,0.42454129457473755,0.0006317266961559653,0.6668453812599182,0.0519850067794323,38.23242950439453
187,0.0026838844642043114,0.40096840262413025,0.0006511725950986147,0.5424862504005432,0.0513424426317215,33.558780670166016
188,0.0006520580500364304,0.45849522948265076,0.00115098524838686,0.6515437364578247,0.05087091401219368,44.91023254394531
189,0.000496411754284054,0.42080238461494446,0.0008668008376844227,0.5562495589256287,0.050425730645656586,42.26402282714844
190,0.0004862036439590156,0.25183379650115967,9.623270307201892e-05,0.5198157429695129,0.05013217777013779,38.19643783569336
191,0.0006247180863283575,0.3988887369632721,0.00014882809773553163,0.5888688564300537,0.05011158809065819,38.55083084106445
192,0.0007771215750835836,0.49782615900039673,0.00033411080949008465,0.5862628221511841,0.050091031938791275,31.600006103515625
193,0.0007625364814884961,0.4608718454837799,0.0003120026085525751,0.5925817489624023,0.04890163242816925,28.92184066772461
194,0.0021743066608905792,0.46446481347084045,0.0006329223979264498,0.559149444103241,0.04860725253820419,30.48179817199707
195,0.0006958378944545984,0.3735165297985077,0.00034195653279311955,0.5842989683151245,0.04826034605503082,36.306060791015625
196,0.0006054822588339448,0.4999576807022095,0.001247983193024993,0.5865070819854736,0.048331573605537415,28.884117126464844
197,0.0003994331054855138,0.2753583788871765,0.000324467895552516,0.39798906445503235,0.04768877476453781,35.427207946777344
198,0.0004826566728297621,0.4317373037338257,0.00011109803017461672,0.5871734619140625,0.04736433923244476,28.88914680480957
199,0.0006302865222096443,0.4513869881629944,0.0006350438925437629,0.7020620703697205,0.04674097150564194,19.588390350341797
200,0.0003984045470133424,0.3843662738800049,0.0032671582885086536,0.5602082014083862,0.046713557094335556,15.373268127441406
201,0.0005292864516377449,0.577369749546051,0.0024276524782180786,0.6173033714294434,0.04600768908858299,12.494359016418457
202,0.0007023493526503444,0.44937726855278015,0.0014630616642534733,0.5829368829727173,0.046501778066158295,12.277310371398926
203,0.0005624721525236964,0.36487430334091187,4.702901060227305e-05,0.5591856241226196,0.04547934606671333,10.426166534423828
204,0.0004978110082447529,0.40345072746276855,0.0028055328875780106,0.564583420753479,0.04503590986132622,12.41976261138916
205,0.00027467275504022837,0.4142872095108032,0.0008847418357618153,0.6465007066726685,0.04477902874350548,12.750996589660645
206,0.0005205683410167694,0.504717230796814,0.0019127533305436373,0.6234917044639587,0.04438360780477524,13.701154708862305
207,0.0005825907574035227,0.41076621413230896,0.00024906720500439405,0.47723573446273804,0.044017620384693146,11.937163352966309
208,0.0007430659024976194,0.36580419540405273,9.900455916067585e-05,0.505469799041748,0.043674781918525696,13.908844947814941
209,0.0004781530296895653,0.3868674635887146,0.0007803374319337308,0.4646545946598053,0.04387524724006653,16.623809814453125
210,0.00044577225344255567,0.451966255903244,0.0009039721917361021,0.6691443920135498,0.04327753931283951,16.267263412475586
211,0.0009930467931553721,0.38473355770111084,0.0006535244174301624,0.5246069431304932,0.04284455254673958,15.299017906188965
212,0.0002533515216782689,0.3205592930316925,0.00088854058412835,0.6033135652542114,0.04247444495558739,18.122995376586914
213,0.0004192700143903494,0.34327661991119385,0.00106354511808604,0.5882575511932373,0.0423620231449604,17.85991859436035
214,0.0003844423918053508,0.39099201560020447,0.001951689599081874,0.6231827735900879,0.04188670963048935,17.82642364501953
215,0.00045359093928709626,0.38201579451560974,0.0012459562858566642,0.5602158308029175,0.04158466309309006,14.011944770812988
216,0.00035894865868613124,0.44304460287094116,0.0008617686689831316,0.583746075630188,0.04163080081343651,11.911910057067871
217,0.0004387205117382109,0.42078840732574463,0.006595331709831953,0.48337894678115845,0.041026774793863297,14.389589309692383
218,0.000681863515637815,0.35707777738571167,0.0005052222404628992,0.49074986577033997,0.04071224108338356,17.784025192260742
219,0.00024490460054948926,0.47845834493637085,0.0015978829469531775,0.6806694269180298,0.04041163623332977,16.67108726501465
220,0.0006282755057327449,0.5422999858856201,0.00023375845921691507,0.6563109755516052,0.040074750781059265,15.543587684631348
221,0.00074278365354985,0.4057508707046509,0.00010305282921763137,0.6093453168869019,0.040377892553806305,12.632054328918457
222,0.0009067201754078269,0.48306000232696533,8.829218131722882e-05,0.5496269464492798,0.03955209627747536,11.006790161132812
223,0.0010166936554014683,0.45781564712524414,0.0005423991824500263,0.532818078994751,0.03939468413591385,11.007739067077637
224,0.00025346604525111616,0.39821431040763855,0.000979313743300736,0.7021318674087524,0.03902828320860863,12.283713340759277
225,0.0007692499784752727,0.43013983964920044,0.0005168829811736941,0.6062613129615784,0.03895411267876625,7.841308116912842
226,0.0004473698791116476,0.41569364070892334,0.00030829248134978116,0.5658054351806641,0.03888661041855812,8.604637145996094
227,0.00043006608029827476,0.4119844138622284,0.0006152931600809097,0.5522373914718628,0.038358911871910095,10.203926086425781
228,0.0003968662058468908,0.4002290964126587,8.936825179262087e-05,0.6178364753723145,0.03803566098213196,11.283632278442383
229,0.0004267631738912314,0.33926481008529663,6.576753366971388e-05,0.607297420501709,0.03766816854476929,11.423175811767578
230,0.0003145780647173524,0.3548343777656555,0.0001685614261077717,0.5590879917144775,0.03752657398581505,12.088732719421387
231,0.0008847236167639494,0.5200413465499878,0.0004112009482923895,0.5479499101638794,0.0371505543589592,10.402325630187988
232,0.00036434008507058024,0.6194711923599243,0.0005180504522286355,0.5589902400970459,0.03691926598548889,9.180403709411621
233,0.003458593040704727,0.41674739122390747,0.0005710992845706642,0.572015643119812,0.03724435344338417,9.395236015319824
234,0.00032012927113100886,0.3151950240135193,0.0004156702198088169,0.5703493356704712,0.03650512173771858,8.892046928405762
235,0.0004581310204230249,0.4048311114311218,0.0002653143310453743,0.5177729725837708,0.03619785234332085,9.372415542602539
236,0.0004813056148122996,0.4590153694152832,0.00014310386904980987,0.5480921864509583,0.03597896918654442,7.255946159362793
237,0.0002582015295047313,0.5023441910743713,0.00014954748621676117,0.6169771552085876,0.03567691519856453,7.128891944885254
238,0.0008053829660639167,0.29977431893348694,0.0002483699645381421,0.6068990230560303,0.035552240908145905,6.945591926574707
239,0.00046774360816925764,0.4476366937160492,0.00043912933324463665,0.569143533706665,0.035203736275434494,7.635439872741699
240,0.0004062883381266147,0.4654882550239563,0.0006751468172296882,0.6272802352905273,0.03495349735021591,13.12132453918457
241,0.0004170534375589341,0.4891146719455719,0.0004912744043394923,0.6376818418502808,0.034676443785429,13.762078285217285
242,0.0008596297120675445,0.531669020652771,0.00033616600558161736,0.6592742800712585,0.034436844289302826,13.856270790100098
243,0.00031619935180060565,0.5032061338424683,6.678939826088026e-05,0.6276576519012451,0.03429456800222397,8.805374145507812
244,0.0004536416381597519,0.5317805409431458,0.0005359320202842355,0.7043315172195435,0.03399508073925972,12.677387237548828
245,0.000389362801797688,0.43007025122642517,0.0003210922877769917,0.6309748888015747,0.033779438585042953,10.564329147338867
246,0.00021314685000106692,0.29103994369506836,7.178928353823721e-05,0.5417985916137695,0.0337025411427021,9.650063514709473
